pmid,file,bytes,sha256,rendered_by_the_arms
22634856,22634856.extraction.json,57649,8f580f47097c71508e1cbff9e37e8e90dc8b271693669db02bf5480e6ed8ce25,True
22781311,22781311.extraction.json,129003,ca579444e0a9c29536fb4282f48c5ebb7c6fe9c87d443c813078f996652e218d,True
22832855,22832855.extraction.json,83741,14b672506118fee883015d6b20f993b04a81646b029fdf2422019161614e7e93,True
22858151,22858151.extraction.json,89600,ff39c8322ba9a9708960feb18731789e514350b3d2484aa8d9c3603a3085b8c4,True
22910460,22910460.extraction.json,131280,4101a26538400b82badaa99bc8a7170a1599f44280caa75a3f74edd4de9680cc,True
22928000,22928000.extraction.json,71423,6b160a3d44a6754860daaa2092cf7468c2addf079468cd8e55fec59949fe3731,True
22956675,22956675.extraction.json,117265,e631af920bc72be88d041821e6bfeb80ba076b794d5de297af770e649124af38,True
22978709,22978709.extraction.json,157422,960bc4288ae35b4f10fd6b53e9aec5db64f2d6259517d9b563d27de12be4bdf7,True
22998631,22998631.extraction.json,182766,d9bf4382e6cb34ed7c0c81d9b0721c19b699faa5ee4ea64b0945c334deef3be2,True
23020994,23020994.extraction.json,160819,ef4b85947f49ef92ddcd185ddccf38d273d51bc7f4c7467790f892ba1c2eef04,True
23035965,23035965.extraction.json,87964,69f24eac75bcea25ed208d7c7558c8e2ed980f17e496a40e567a56eabd187b40,True
23046115,23046115.extraction.json,80482,5d1c4b854d76ff6f089a74ff6fece47ab74246bee5ea89c9a30690cbe6da26ab,True
23046830,23046830.extraction.json,140717,880aa737b08b9ee078f2fcaf1e86c48412dfb1eeb8eba00b6656f154cec5699c,True
23111120,23111120.extraction.json,133205,57f3ae1f3b18cab5a217438ca8b0115059d4be01f3467a915ceb7e44b502c40e,True
23123362,23123362.extraction.json,117021,60ac14f48e47656a444e4412d26a87122cde3c467daaca6224273cb450a33b26,True
23144849,23144849.extraction.json,131536,0db3efbb0d57608caa17a523d6b9ccb349b0c0a7d721b8586d9462e3c290002f,True
23146247,23146247.extraction.json,121776,7d5bd87f773a35503f87b65012cd6da8aa324a6bfee65ed31b3b50210e4f3e09,True
23202664,23202664.extraction.json,88529,f57aef79c2e5ce08913b0820b4031d4f46cedb14051ad9c3af5a103e681ed3c6,True
23216889,23216889.extraction.json,96244,f61601b272dd50d585333d8b10778a56c9a62c6a24419988f8d79b51330ea0a3,True
23223803,23223803.extraction.json,39060,c305ce1c950d4ed175c40b97dd63665ab3c4c4ff99b12441ada3ae5845d7c21a,True
23270876,23270876.extraction.json,94669,572aed7d5097dbe19a05e3accdab6799538aef24d48ebc4903d5b5d86cc13682,True
23348009,23348009.extraction.json,105561,2220526012a2b49ef09993a35837c47d9406eb4df7b33a4f6deeb7fbfe4eeca7,True
23448192,23448192.extraction.json,66751,38f5290f80574b9ee6c586e5e9db5e8fa92a58a7f4125666db9067eaf84a7762,True
23450458,23450458.extraction.json,80244,6858513941dbc4f6a0e17932a4da4a416fc1732f84c8aa87d7f02c3f467ffb41,True
23455594,23455594.extraction.json,78572,e32c236e1804f2767b4e9d08b398852f609c0bb83c5b15d4421829f9458d4fc4,True
23473935,23473935.extraction.json,107542,85adac26910a2cd06304d7726c29184e8e1a383ef3cbec820f4dbdedc176e0a5,True
23482626,23482626.extraction.json,133557,c8766656fb163a252d42a02ef9fc0bf422f7768f62fe0bd4b5072f8dde11ad0f,True
23500898,23500898.extraction.json,141599,bfe9fece84c188e2e6d47441bbca35922482a58e5e75ac9f92a91f286a87a442,True
23516294,23516294.extraction.json,145310,0eb42d00f370c5132423ad557e55c240fc9ff43a6f63628c3884813446be1d50,True
23563850,23563850.extraction.json,162109,707ab78302f4d20b4f557fb19cbd164d42449a16e30b9d87e9769b260fd451a1,True
23567923,23567923.extraction.json,96216,350d223ef3d8e7df4e07c2484491bba4433ccf5d0cbc054fb6d2a94606afb268,True
23570916,23570916.extraction.json,159758,56be84b233fd9c2c5f7594531f7eee8a5b56720f0d71dbd68b1148fd2e9e1f1c,True
23576810,23576810.extraction.json,59892,d650c0b95d34e0c19dc41526f9a71d9dfa6b907b65129b280956ea03f0d5866d,True
23590840,23590840.extraction.json,147726,f6bd9e32b70f25c0aec094aaf33ffa1afb7aa6df6382bfa4ede85c0ad37aa32b,True
23644585,23644585.extraction.json,121900,53d6024f52020b3da732a3644a0327f37f2c7c48a515a6b38f83f5fe991b4648,True
23696200,23696200.extraction.json,91566,30f03775c0179a082dc06ee452e5257861ed1f7903b4cae37c490df54a45ba45,True
23712090,23712090.extraction.json,102038,557dc1e0ff435f0a5d3abf64d9063b44f2c140652a7d8b03584b09a61b1da471,True
23732841,23732841.extraction.json,86350,fa44413f4e5e362f2854dc40b34a3ba744d71c6abe0df958d613b8fe395bca1f,True
23768841,23768841.extraction.json,74048,ceff308759183e792250b46cf9f2cecd3e5f9427e222b081ae851cf2964084ed,True
23774393,23774393.extraction.json,70005,9a0dab3d34e4dc088b0b2bebf16223111bf371152d8a59c78a62723399b5c43c,True
23790741,23790741.extraction.json,103985,7f9156fdd7318a4d929e378bf59745ada41247ad4a2d5d90ef788bd39b3a74e7,True
23796796,23796796.extraction.json,84721,9fa229fc99804f8499649ef8fd5565653d0e560379cd83fe1b28afcb400dcfa6,True
23800487,23800487.extraction.json,98473,b24f3ac306eba1a594d5540a9f1067b0ed38e0ebaabcfd4194c052f0c72238a9,True
23825408,23825408.extraction.json,139089,26f17489d6ff97fe177989a06b0b90f65eb8d274b4e853b3656734e98ef9bda0,True
23827769,23827769.extraction.json,173285,2c8b02ef18a8d409800a0cbe06faa025fce84969bb51527be762fe6cd3e54019,True
23887812,23887812.extraction.json,98213,82824af9d938f2e63856866c4c8078a3fa5e627ed5fa1645164fd481009489f3,True
23887820,23887820.extraction.json,92481,0a602efa8c5459734d00e284bae35c930e9b04be33fcf5a2618a42941499c263,True
23945981,23945981.extraction.json,138173,6b8a1973ccc877286033bffb5df19eacb207c55029eaa64399b6e0d6c611691c,True
23948633,23948633.extraction.json,120364,c45a4980a687c34c2ef1dcdbd6211c742bdef7b0e420ba4e930d52d40364f2a5,True
24019460,24019460.extraction.json,91556,ffd3999652e32b536720a6a3dd9e4a967cd5fe699205ac201b8bb9570a0a4e1a,True
24027512,24027512.extraction.json,104646,3ce09c56991b73d936a73ecaf4d8517cd61ef0e716f018774c1435a3e882ddbb,True
24033579,24033579.extraction.json,110640,fda67affc253744f391ffc919cc80b14d9591d4e9f2813056b3a83d8c47a5284,True
24064198,24064198.extraction.json,117974,5b253d798f6553898cdb334ed365f8f77553627417231eb82934223dfa98b4ed,True
24119861,24119861.extraction.json,72516,7f7b451070110b1c742ff0f3565839ba7e18f5a4d6b20db2ea70460fe25f2dab,True
24145409,24145409.extraction.json,103573,c365a79feeadc3562908979c24d0118d3eeeeec81ef8b507b9396fc06cfc3b32,True
24145410,24145410.extraction.json,51390,070183a9bd0099c90d613431947dd90f5f4ef13a910dd679571c3edd95269bf3,True
24173657,24173657.extraction.json,51770,0fb3b6c2803f83ca5e27501cce1847bff2602afffbc0051e329e92b591cb2aa6,True
24179757,24179757.extraction.json,105158,8a9daa9a98c6add933ce1f56a221e4b24e853c3113834fdaa604da431471a3b9,True
24179799,24179799.extraction.json,158441,234ef10339c2f4f733c6c1395a30f76c2fb8329bf9e7f8e84b76d8b3871ad8d7,True
24223175,24223175.extraction.json,103135,90b4ebe6d9bb81634529195107a03d38cbdb2bf7c4ed9fc44ea541b1696cd718,True
24241476,24241476.extraction.json,79627,7d7baebc2f8fba38c8fe21a9ee24a23e36463781b6fa551e64a2e1b470b4a750,True
24246489,24246489.extraction.json,116964,83efb37a5453cc1d8c2de9239122c2e1cb2face01fa3d1ba8b2bffe126ca153d,True
24267410,24267410.extraction.json,64867,bb4dbf68559f314ce9c43578e008ab5da26c5d8946ca4210bc809e0c899e833f,True
24270731,24270731.extraction.json,59841,05de603d7a3c33afbfcf62495478e3da616ae6374a0d48946dca6894638e3c04,True
24278126,24278126.extraction.json,67456,6cd8fc7ebab1e6e764fefaee94b292df7b0bfa952db8b3cb108a0e10ce64ee2c,True
24290886,24290886.extraction.json,95828,3032f73676f3c0338f87d85e146839c23543ab79432ae9807bcabd5daf1842ad,True
24349161,24349161.extraction.json,85338,4179b8b885f28ebf178dc64df46b09e870f9d2b1daba89bc6f7951eb0115e5f3,True
24367315,24367315.extraction.json,107126,ff00fa4e02095cd0502885e51e85ec728966e35030e5515f7f9b2c94b21bed8b,True
24382784,24382784.extraction.json,74259,5561a98e192fda5641b8c0b1e2e55cb1fbf82c2531ff98d708b4d5560d3be67c,True
